,SALES,ORDERDATE,STATUS,PRODUCTLINE,COUNTRY,DEALSIZE
1656,5398.08,2004-09-08,Shipped,Trucks and Buses,Sweden,Medium
1657,3189.6,2004-10-13,Shipped,Trucks and Buses,USA,Medium
1658,5581.8,2004-10-22,Shipped,Trucks and Buses,Canada,Medium
1659,3820.44,2004-11-05,Shipped,Trucks and Buses,USA,Medium
1660,5528.04,2004-11-19,On Hold,Trucks and Buses,Sweden,Medium
1661,5981.42,2004-11-01,Shipped,Trucks and Buses,Spain,Medium
1662,5684.65,2004-12-10,Shipped,Trucks and Buses,Spain,Medium
1663,3449.4,2005-01-23,Shipped,Trucks and Buses,USA,Medium
1664,2654.4,2005-02-17,Shipped,Trucks and Buses,USA,Small
1665,8498.0,2005-05-03,Shipped,Trucks and Buses,Spain,Large
1666,5510.54,2005-05-31,In Process,Trucks and Buses,France,Medium
1667,2060.45,2003-03-03,Shipped,Motorcycles,Philippines,Small
1668,2460.16,2003-05-07,Shipped,Motorcycles,France,Small
1669,1787.56,2003-07-02,Shipped,Motorcycles,USA,Small
1670,1645.65,2003-08-25,Shipped,Motorcycles,USA,Small
1671,2169.18,2003-10-10,Shipped,Motorcycles,USA,Small
1672,2816.18,2003-11-04,Shipped,Motorcycles,Australia,Small
1673,2521.05,2003-11-11,Shipped,Motorcycles,France,Small
1674,3199.98,2003-11-19,Shipped,Motorcycles,Spain,Medium
1675,1338.12,2004-01-15,Shipped,Motorcycles,France,Small
1676,2972.58,2004-02-21,Shipped,Motorcycles,France,Small
1677,2070.9,2004-04-05,Shipped,Motorcycles,USA,Small
1678,3092.6,2004-05-26,Shipped,Motorcycles,France,Medium
1679,2408.7,2004-06-30,Shipped,Motorcycles,USA,Small
1680,3472.54,2004-08-02,Shipped,Motorcycles,USA,Medium
1681,2263.28,2004-08-27,Shipped,Motorcycles,USA,Small
1682,2194.17,2004-09-30,Shipped,Motorcycles,Finland,Small
1683,1346.4,2004-10-15,Shipped,Motorcycles,Norway,Small
1684,2533.63,2004-11-03,Shipped,Motorcycles,USA,Small
1685,3403.26,2004-11-16,Shipped,Motorcycles,Philippines,Medium
1686,3307.2,2004-11-24,Shipped,Motorcycles,Austria,Medium
1687,2896.65,2004-12-07,Shipped,Motorcycles,Spain,Small
1688,2632.89,2005-01-06,Shipped,Motorcycles,Finland,Small
1689,2046.0,2005-02-03,Shipped,Motorcycles,France,Small
1690,2279.55,2005-03-04,Shipped,Motorcycles,USA,Small
1691,2150.55,2005-04-08,Shipped,Motorcycles,UK,Small
1692,3360.45,2003-03-18,Shipped,Classic Cars,UK,Medium
1693,2326.4,2003-05-21,Shipped,Classic Cars,USA,Small
1694,1545.6,2003-09-11,Shipped,Classic Cars,Australia,Small
1695,2144.6,2003-10-17,Shipped,Classic Cars,Denmark,Small
1696,1639.22,2003-11-05,Shipped,Classic Cars,USA,Small
1697,2649.6,2003-11-12,Shipped,Classic Cars,USA,Small
1698,3845.6,2003-11-20,Shipped,Classic Cars,USA,Medium
1699,4527.04,2003-12-02,Shipped,Classic Cars,USA,Medium
1700,3966.3,2004-01-16,Shipped,Classic Cars,Spain,Medium
1701,4142.58,2004-03-02,Shipped,Classic Cars,France,Medium
1702,4441.5,2004-04-13,Shipped,Classic Cars,France,Medium
1703,3315.12,2004-07-07,Shipped,Classic Cars,USA,Medium
1704,3918.53,2004-08-09,Shipped,Classic Cars,Spain,Medium
1705,2830.45,2004-09-01,Shipped,Classic Cars,Singapore,Small
1706,5298.86,2003-10-06,Shipped,Classic Cars,UK,Medium
1707,2620.8,2004-10-16,Shipped,Classic Cars,Spain,Small
1708,2181.0,2004-11-04,Shipped,Classic Cars,USA,Small
1709,3382.08,2004-11-17,Shipped,Classic Cars,UK,Medium
1710,2876.75,2004-11-29,Shipped,Classic Cars,USA,Small
1711,4107.2,2005-01-19,Shipped,Classic Cars,USA,Medium
1712,1350.0,2005-02-16,Shipped,Classic Cars,Spain,Small
1713,7182.0,2005-04-22,On Hold,Classic Cars,USA,Large
1714,3933.93,2005-05-29,In Process,Classic Cars,Australia,Medium
1715,1742.4,2003-01-31,Shipped,Classic Cars,Spain,Small
1716,721.44,2003-04-01,Shipped,Classic Cars,France,Small
1717,1489.41,2003-06-03,Shipped,Classic Cars,USA,Small
1718,891.03,2003-08-01,Shipped,Classic Cars,Finland,Small
1719,1209.3,2003-09-21,Shipped,Classic Cars,Finland,Small
1720,859.14,2003-10-22,Shipped,Classic Cars,Singapore,Small
1721,1151.44,2003-11-06,Shipped,Classic Cars,UK,Small
1722,1336.44,2003-11-14,Shipped,Classic Cars,Spain,Small
1723,905.28,2003-11-25,Shipped,Classic Cars,USA,Small
1724,1247.4,2003-12-09,Shipped,Classic Cars,USA,Small
1725,846.51,2004-02-10,Shipped,Classic Cars,USA,Small
1726,1085.04,2004-03-11,Shipped,Classic Cars,USA,Small
1727,1767.43,2004-05-05,Shipped,Classic Cars,Spain,Small
1728,1030.44,2004-06-15,Shipped,Classic Cars,Singapore,Small
1729,1585.36,2004-07-20,Shipped,Classic Cars,USA,Small
1730,813.2,2004-08-19,Shipped,Classic Cars,USA,Small
1731,1172.34,2004-09-08,Shipped,Classic Cars,USA,Small
1732,1510.56,2004-10-13,Shipped,Classic Cars,USA,Small
1733,1448.07,2004-10-22,Shipped,Classic Cars,Denmark,Small
1734,3338.1,2004-11-05,Shipped,Classic Cars,USA,Medium
1735,1225.29,2004-11-19,Shipped,Classic Cars,USA,Small
1736,1336.68,2004-12-01,Shipped,Classic Cars,USA,Small
1737,2985.84,2004-12-10,Shipped,Classic Cars,Spain,Small
1738,5545.8,2005-01-23,Shipped,Classic Cars,USA,Medium
1739,6089.6,2005-02-22,Shipped,Classic Cars,Spain,Medium
1740,1789.4,2005-03-15,Shipped,Classic Cars,Spain,Small
1741,1082.1,2005-05-03,Shipped,Classic Cars,Spain,Small
1742,1030.44,2005-05-31,In Process,Classic Cars,France,Small
1743,3659.32,2003-02-17,Shipped,Planes,Italy,Medium
1744,2443.6,2003-04-28,Shipped,Planes,Austria,Small
1745,2349.9,2003-06-16,Shipped,Planes,USA,Small
1746,1646.19,2003-08-10,Shipped,Planes,USA,Small
1747,1670.26,2003-10-06,Shipped,Planes,Finland,Small
1748,1467.48,2003-10-23,Cancelled,Planes,Sweden,Small
1749,2748.56,2003-11-08,Shipped,Planes,France,Small
1750,1522.4,2003-11-14,Shipped,Planes,UK,Small
1751,3255.36,2003-11-27,Shipped,Planes,Philippines,Medium
1752,3535.03,2004-01-09,Shipped,Planes,USA,Medium
1753,2608.96,2004-02-19,Shipped,Planes,USA,Small
1754,1356.4,2004-05-08,Shipped,Planes,USA,Small
1755,1611.36,2004-06-24,Cancelled,Planes,Spain,Small
1756,2603.2,2004-07-21,Shipped,Planes,USA,Small
1757,2219.7,2004-08-21,Shipped,Planes,Norway,Small
1758,1496.25,2004-09-15,Shipped,Planes,Germany,Small
1759,1884.0,2004-10-14,Shipped,Planes,USA,Small
1760,2166.14,2004-11-01,Shipped,Planes,UK,Small
1761,2828.16,2004-11-12,Shipped,Planes,Italy,Small
1762,6214.45,2004-11-23,Shipped,Planes,Japan,Medium
1763,1867.0,2004-12-03,Shipped,Planes,UK,Small
1764,2676.72,2005-01-31,Shipped,Planes,Finland,Small
1765,2182.44,2005-03-01,Resolved,Planes,Spain,Small
1766,1611.4,2005-03-30,Shipped,Planes,France,Small
1767,1479.84,2005-04-01,Shipped,Planes,USA,Small
1768,1424.22,2005-05-09,Disputed,Planes,Australia,Small
1769,5942.28,2003-03-18,Shipped,Classic Cars,UK,Medium
1770,2348.75,2003-05-21,Shipped,Classic Cars,USA,Small
1771,4392.12,2003-09-11,Shipped,Classic Cars,Australia,Medium
1772,2759.75,2003-10-17,Shipped,Classic Cars,Denmark,Small
1773,2728.03,2003-11-05,Shipped,Classic Cars,Italy,Small
1774,2395.8,2003-11-12,Shipped,Classic Cars,USA,Small
1775,3052.33,2003-11-20,Shipped,Classic Cars,USA,Medium
1776,4242.0,2003-12-02,Shipped,Classic Cars,USA,Medium
1777,2790.45,2004-01-22,Shipped,Classic Cars,UK,Small
1778,4340.49,2004-03-02,Shipped,Classic Cars,France,Medium
1779,2762.2,2004-04-13,Shipped,Classic Cars,France,Small
1780,4645.72,2004-07-07,Shipped,Classic Cars,USA,Medium
1781,5580.96,2004-08-09,Shipped,Classic Cars,Spain,Medium
1782,6539.04,2004-09-01,Shipped,Classic Cars,Singapore,Medium
1783,5548.95,2003-10-06,Shipped,Classic Cars,UK,Medium
1784,4595.41,2004-10-16,Shipped,Classic Cars,Spain,Medium
1785,1859.44,2004-11-17,Shipped,Classic Cars,UK,Small
1786,2093.76,2004-11-29,Shipped,Classic Cars,USA,Small
1787,4223.13,2005-01-19,Shipped,Classic Cars,USA,Medium
1788,1596.76,2005-02-16,Shipped,Classic Cars,Spain,Small
1789,5820.35,2005-04-22,On Hold,Classic Cars,USA,Medium
1790,5296.5,2005-05-29,In Process,Classic Cars,Australia,Medium
1791,930.9,2003-03-10,Shipped,Classic Cars,USA,Small
1792,1207.44,2003-05-08,Shipped,Classic Cars,France,Small
1793,717.4,2003-07-02,Shipped,Classic Cars,USA,Small
1794,1066.75,2003-09-05,Shipped,Classic Cars,USA,Small
1795,1554.0,2003-10-11,Shipped,Classic Cars,USA,Small
1796,1277.64,2003-11-05,Shipped,Classic Cars,Canada,Small
1797,1578.79,2003-11-12,Shipped,Classic Cars,Norway,Small
1798,917.7,2003-11-20,Shipped,Classic Cars,USA,Small
1799,777.0,2003-12-02,Shipped,Classic Cars,Spain,Small
1800,1476.28,2004-01-16,Shipped,Classic Cars,Spain,Small
1801,1538.46,2004-02-22,Shipped,Classic Cars,Switzerland,Small
1802,891.2,2004-04-12,Shipped,Classic Cars,Finland,Small
1803,1706.8,2004-06-01,Cancelled,Classic Cars,UK,Small
1804,1373.6,2004-07-06,Shipped,Classic Cars,Italy,Small
1805,1205.59,2004-08-06,Shipped,Classic Cars,USA,Small
1806,1427.4,2004-08-30,Shipped,Classic Cars,Switzerland,Small
1807,1649.28,2003-10-05,Shipped,Classic Cars,Norway,Small
1808,1383.03,2004-10-16,Shipped,Classic Cars,Germany,Small
1809,1229.51,2004-11-04,Shipped,Classic Cars,USA,Small
1810,1140.48,2004-11-17,Shipped,Classic Cars,USA,Small
1811,1575.6,2004-11-24,Shipped,Classic Cars,Australia,Small
1812,1386.72,2004-12-07,Shipped,Classic Cars,Spain,Small
1813,5018.4,2005-01-12,Resolved,Classic Cars,USA,Medium
1814,5856.85,2005-02-10,Shipped,Classic Cars,Spain,Medium
1815,4894.73,2005-03-04,Shipped,Classic Cars,USA,Medium
1816,2094.32,2005-04-14,Shipped,Classic Cars,France,Small
1817,640.05,2005-05-17,Shipped,Classic Cars,Austria,Small
1818,3193.52,2003-02-11,Shipped,Vintage Cars,Denmark,Medium
1819,3066.7,2003-04-28,Shipped,Vintage Cars,Austria,Medium
1820,3883.11,2003-06-12,Shipped,Vintage Cars,UK,Medium
1821,4814.25,2003-08-08,Shipped,Vintage Cars,USA,Medium
1822,2826.27,2003-10-02,Shipped,Vintage Cars,USA,Small
1823,1593.2,2003-10-23,Cancelled,Vintage Cars,Sweden,Small
1824,3266.1,2003-11-07,Shipped,Vintage Cars,Spain,Medium
1825,2453.55,2003-11-14,Shipped,Vintage Cars,USA,Small
1826,3910.4,2003-11-26,Shipped,Vintage Cars,Spain,Medium
1827,1788.0,2004-01-02,Shipped,Vintage Cars,France,Small
1828,3328.07,2004-02-19,Shipped,Vintage Cars,USA,Medium
1829,3788.4,2004-03-29,Shipped,Vintage Cars,USA,Medium
1830,3053.7,2004-05-07,Cancelled,Vintage Cars,USA,Medium
1831,2005.74,2004-06-17,Shipped,Vintage Cars,Canada,Small
1832,2796.12,2004-07-21,Shipped,Vintage Cars,Belgium,Small
1833,3159.96,2004-08-20,Shipped,Vintage Cars,Canada,Medium
1834,3908.62,2004-09-10,Shipped,Vintage Cars,USA,Medium
1835,2606.48,2004-10-14,Shipped,Vintage Cars,UK,Small
1836,2081.76,2004-10-29,Shipped,Vintage Cars,France,Small
1837,3519.85,2004-11-09,Shipped,Vintage Cars,Sweden,Medium
1838,10758.0,2004-11-23,Shipped,Vintage Cars,Japan,Large
1839,3021.0,2004-12-02,Shipped,Vintage Cars,Spain,Medium
1840,1891.56,2005-01-31,Shipped,Vintage Cars,Finland,Small
1841,4208.41,2005-02-23,Shipped,Vintage Cars,USA,Medium
1842,2246.4,2005-03-23,Shipped,Vintage Cars,USA,Small
1843,6107.4,2005-05-06,On Hold,Vintage Cars,USA,Medium
1844,1987.74,2003-03-18,Shipped,Classic Cars,UK,Small
1845,4068.96,2003-05-21,Shipped,Classic Cars,USA,Medium
1846,2282.22,2003-09-11,Shipped,Classic Cars,Australia,Small
1847,1541.0,2003-10-17,Shipped,Classic Cars,Denmark,Small
1848,1951.92,2003-11-05,Shipped,Classic Cars,USA,Small
1849,3107.61,2003-11-12,Shipped,Classic Cars,USA,Medium
1850,2328.64,2003-11-20,Shipped,Classic Cars,USA,Small
1851,3184.8,2003-12-02,Shipped,Classic Cars,USA,Medium
1852,2149.74,2004-01-16,Shipped,Classic Cars,Spain,Small
1853,3184.8,2004-03-02,Shipped,Classic Cars,France,Medium
1854,2114.58,2004-04-13,Shipped,Classic Cars,France,Small
1855,4256.56,2004-07-07,Shipped,Classic Cars,USA,Medium
1856,2344.98,2004-08-09,Shipped,Classic Cars,Spain,Small
1857,2328.66,2004-09-01,Shipped,Classic Cars,Singapore,Small
1858,3575.04,2003-10-06,Shipped,Classic Cars,UK,Medium
1859,2076.0,2004-10-16,Shipped,Classic Cars,Spain,Small
1860,3305.25,2004-11-04,Shipped,Classic Cars,USA,Medium
1861,1538.55,2004-11-17,Shipped,Classic Cars,UK,Small
1862,3325.92,2004-11-29,Shipped,Classic Cars,USA,Medium
1863,3662.52,2005-01-19,Shipped,Classic Cars,USA,Medium
1864,3478.64,2005-02-16,Shipped,Classic Cars,Spain,Medium
1865,1057.29,2005-04-22,On Hold,Classic Cars,USA,Small
1866,3385.9,2005-05-29,In Process,Classic Cars,Australia,Medium
1867,1892.1,2003-03-03,Shipped,Classic Cars,Philippines,Small
1868,1707.14,2003-05-08,Shipped,Classic Cars,France,Small
1869,1785.51,2003-07-02,Shipped,Classic Cars,USA,Small
1870,2057.4,2003-09-05,Shipped,Classic Cars,USA,Small
1871,3490.0,2003-10-10,Shipped,Classic Cars,USA,Medium
1872,1707.14,2003-11-04,Shipped,Classic Cars,Australia,Small
1873,1506.96,2003-11-12,Shipped,Classic Cars,Norway,Small
1874,2880.48,2003-11-20,Shipped,Classic Cars,Germany,Small
1875,2206.6,2003-12-02,Shipped,Classic Cars,Spain,Small
1876,2351.04,2004-01-15,Shipped,Classic Cars,France,Small
1877,1205.04,2004-02-22,Shipped,Classic Cars,Switzerland,Small
1878,2935.15,2004-04-09,Shipped,Classic Cars,Denmark,Small
1879,1263.84,2004-06-01,Cancelled,Classic Cars,UK,Small
1880,2935.15,2004-07-06,Shipped,Classic Cars,Italy,Small
1881,1224.6,2004-08-02,Shipped,Classic Cars,USA,Small
1882,1359.4,2004-08-30,Shipped,Classic Cars,Switzerland,Small
1883,1822.18,2003-10-04,Shipped,Classic Cars,Germany,Small
1884,2163.72,2004-10-16,Shipped,Classic Cars,Germany,Small
1885,1591.98,2004-11-03,Shipped,Classic Cars,Sweden,Small
1886,3078.5,2004-11-17,Shipped,Classic Cars,USA,Medium
1887,2997.6,2004-11-24,Shipped,Classic Cars,Australia,Small
1888,2747.8,2004-12-07,Shipped,Classic Cars,Spain,Small
1889,2447.76,2005-01-06,Shipped,Classic Cars,Finland,Small
1890,1910.84,2005-02-10,Shipped,Classic Cars,Spain,Small
1891,2430.64,2005-03-04,Shipped,Classic Cars,USA,Small
1892,2896.3,2005-05-17,Shipped,Classic Cars,Austria,Small
1893,1630.6,2003-02-17,Shipped,Vintage Cars,Italy,Small
1894,1459.6,2003-04-28,Shipped,Vintage Cars,Austria,Small
1895,1716.22,2003-06-16,Shipped,Vintage Cars,USA,Small
1896,2560.47,2003-08-10,Shipped,Vintage Cars,USA,Small
1897,1900.26,2003-10-06,Shipped,Vintage Cars,Finland,Small
1898,2019.84,2003-10-23,Cancelled,Vintage Cars,Sweden,Small
1899,1988.28,2003-11-08,Shipped,Vintage Cars,France,Small
1900,1449.84,2003-11-14,Shipped,Vintage Cars,UK,Small
1901,1935.09,2003-11-27,Shipped,Vintage Cars,Philippines,Small
1902,2793.24,2004-01-09,Shipped,Vintage Cars,USA,Small
1903,3025.05,2004-02-19,Shipped,Vintage Cars,USA,Medium
1904,1742.5,2004-05-08,Shipped,Vintage Cars,USA,Small
1905,3236.1,2004-06-24,Cancelled,Vintage Cars,Spain,Medium
1906,1735.92,2004-07-21,Shipped,Vintage Cars,USA,Small
1907,2795.13,2004-08-21,Shipped,Vintage Cars,Norway,Small
1908,1671.52,2004-09-15,Shipped,Vintage Cars,Germany,Small
1909,1576.74,2004-10-14,Shipped,Vintage Cars,USA,Small
1910,3615.71,2004-11-01,Shipped,Vintage Cars,UK,Medium
1911,1459.6,2004-11-12,Shipped,Vintage Cars,Italy,Small
1912,2891.01,2004-11-23,Shipped,Vintage Cars,Japan,Small
1913,2598.44,2004-12-03,Shipped,Vintage Cars,UK,Small
1914,3871.92,2004-12-17,Shipped,Vintage Cars,Australia,Medium
1915,3036.0,2005-01-31,Shipped,Vintage Cars,Finland,Medium
1916,2231.6,2005-03-01,Resolved,Vintage Cars,Spain,Small
1917,2436.78,2005-03-30,Shipped,Vintage Cars,France,Small
1918,2173.6,2005-04-01,Shipped,Vintage Cars,USA,Small
1919,1254.6,2005-05-09,Disputed,Vintage Cars,Australia,Small
1920,3724.42,2003-03-18,Shipped,Classic Cars,UK,Medium
1921,5203.0,2003-05-21,Shipped,Classic Cars,USA,Medium
1922,3469.5,2003-09-11,Shipped,Classic Cars,Australia,Medium
1923,3148.2,2003-10-17,Shipped,Classic Cars,Denmark,Medium
1924,2167.22,2003-11-05,Shipped,Classic Cars,USA,Small
1925,6244.07,2003-11-12,Shipped,Classic Cars,USA,Medium
1926,5566.0,2003-11-20,Shipped,Classic Cars,USA,Medium
1927,4368.96,2003-12-02,Shipped,Classic Cars,USA,Medium
1928,4039.26,2004-01-16,Shipped,Classic Cars,Spain,Medium
1929,4420.32,2004-02-26,Shipped,Classic Cars,USA,Medium
1930,2341.71,2004-04-13,Shipped,Classic Cars,France,Small
1931,5110.98,2004-07-07,Shipped,Classic Cars,USA,Medium
1932,6168.0,2004-08-09,Shipped,Classic Cars,Spain,Medium
1933,4873.26,2004-09-01,Shipped,Classic Cars,Singapore,Medium
1934,2120.14,2003-10-05,Shipped,Classic Cars,Norway,Small
1935,4236.14,2004-10-16,Shipped,Classic Cars,Spain,Medium
1936,1888.95,2004-11-04,Shipped,Classic Cars,USA,Small
1937,1152.58,2004-11-17,Shipped,Classic Cars,UK,Small
1938,2492.88,2004-11-29,Shipped,Classic Cars,USA,Small
1939,1991.6,2005-01-19,Shipped,Classic Cars,USA,Small
1940,3953.18,2005-02-16,Shipped,Classic Cars,Spain,Medium
1941,3729.39,2005-04-22,On Hold,Classic Cars,USA,Medium
1942,2617.16,2005-05-29,In Process,Classic Cars,Australia,Small
1943,3983.5,2003-02-11,Shipped,Vintage Cars,Denmark,Medium
1944,3169.95,2003-04-28,Shipped,Vintage Cars,Austria,Medium
1945,3899.5,2003-06-12,Shipped,Vintage Cars,UK,Medium
1946,1851.73,2003-08-10,Shipped,Vintage Cars,USA,Small
1947,2513.41,2003-10-06,Shipped,Vintage Cars,Finland,Small
1948,2431.94,2003-10-23,Cancelled,Vintage Cars,Sweden,Small
1949,1514.52,2003-11-08,Shipped,Vintage Cars,France,Small
1950,3079.44,2003-11-14,Shipped,Vintage Cars,UK,Medium
1951,1900.36,2003-11-26,Shipped,Vintage Cars,Spain,Small
1952,1974.06,2004-01-09,Shipped,Vintage Cars,USA,Small
1953,3703.46,2004-02-19,Shipped,Vintage Cars,USA,Medium
1954,1755.13,2004-05-07,Cancelled,Vintage Cars,USA,Small
1955,4273.29,2004-06-24,Cancelled,Vintage Cars,Spain,Medium
1956,3984.96,2004-07-21,Shipped,Vintage Cars,Belgium,Medium
1957,2407.68,2004-08-20,Shipped,Vintage Cars,Canada,Small
1958,1697.3,2004-09-15,Shipped,Vintage Cars,Germany,Small
1959,2011.02,2004-10-14,Shipped,Vintage Cars,USA,Small
1960,2306.25,2004-11-01,Shipped,Vintage Cars,UK,Small
1961,1845.0,2004-11-09,Shipped,Vintage Cars,Sweden,Small
1962,2493.12,2004-11-23,Shipped,Vintage Cars,Japan,Small
1963,1508.5,2004-12-02,Shipped,Vintage Cars,Spain,Small
1964,2394.3,2005-01-31,Shipped,Vintage Cars,Finland,Small
1965,3164.98,2005-02-28,Shipped,Vintage Cars,USA,Medium
1966,3351.09,2005-03-23,Shipped,Vintage Cars,USA,Medium
1967,3064.32,2005-04-01,Shipped,Vintage Cars,USA,Medium
1968,3891.81,2005-05-06,On Hold,Vintage Cars,USA,Medium
1969,5448.8,2003-03-03,Shipped,Classic Cars,Philippines,Medium
1970,5494.97,2003-05-08,Shipped,Classic Cars,France,Medium
1971,6336.07,2003-07-02,Shipped,Classic Cars,USA,Medium
1972,2906.97,2003-09-05,Shipped,Classic Cars,USA,Small
1973,4767.7,2003-10-11,Shipped,Classic Cars,USA,Medium
1974,3819.56,2003-11-04,Shipped,Classic Cars,Austria,Medium
1975,3861.75,2003-11-12,Shipped,Classic Cars,Norway,Medium
1976,6319.35,2003-11-20,Shipped,Classic Cars,USA,Medium
1977,6996.42,2003-12-02,Shipped,Classic Cars,Spain,Medium
1978,6949.67,2004-01-16,Shipped,Classic Cars,Spain,Medium
1979,4550.0,2004-02-22,Shipped,Classic Cars,Switzerland,Medium
1980,4479.63,2004-04-12,Shipped,Classic Cars,Finland,Medium
1981,5148.0,2004-06-01,Cancelled,Classic Cars,UK,Medium
1982,2932.08,2004-07-06,Shipped,Classic Cars,Italy,Small
1983,3159.75,2004-08-06,Shipped,Classic Cars,USA,Medium
1984,4297.32,2004-08-30,Shipped,Classic Cars,Switzerland,Medium
1985,7723.5,2003-10-05,Shipped,Classic Cars,Norway,Large
1986,5497.65,2004-10-16,Shipped,Classic Cars,Germany,Medium
1987,4052.88,2004-11-04,Shipped,Classic Cars,USA,Medium
1988,3135.93,2004-11-17,Shipped,Classic Cars,USA,Medium
1989,5013.54,2004-11-24,Shipped,Classic Cars,Australia,Medium
1990,5302.72,2004-12-07,Shipped,Classic Cars,Spain,Medium
1991,2931.98,2005-01-06,Shipped,Classic Cars,Finland,Small
1992,1757.91,2005-02-10,Shipped,Classic Cars,Spain,Small
1993,6763.05,2005-03-04,Shipped,Classic Cars,USA,Medium
1994,11739.7,2005-04-14,Shipped,Classic Cars,France,Large
1995,9240.0,2005-05-17,Shipped,Classic Cars,Austria,Large
1996,3241.5,2003-02-17,Shipped,Planes,Italy,Medium
1997,1968.12,2003-04-28,Shipped,Planes,Austria,Small
1998,4094.5,2003-06-16,Shipped,Planes,USA,Medium
1999,1853.32,2003-08-10,Shipped,Planes,USA,Small
2000,3392.84,2003-10-06,Shipped,Planes,Finland,Medium
2001,1971.54,2003-10-28,Shipped,Planes,USA,Small
2002,2169.9,2003-11-08,Shipped,Planes,France,Small
2003,2846.17,2003-11-27,Shipped,Planes,Philippines,Small
2004,2018.4,2004-01-12,Shipped,Planes,Japan,Small
2005,2718.72,2004-02-19,Shipped,Planes,USA,Small
2006,1981.65,2004-04-02,Shipped,Planes,Canada,Small
2007,3002.4,2004-05-11,Shipped,Planes,USA,Medium
2008,2948.16,2004-06-24,Cancelled,Planes,Spain,Small
2009,3357.49,2004-07-23,Shipped,Planes,France,Medium
2010,1175.16,2004-08-21,Shipped,Planes,Norway,Small
2011,2292.8,2004-09-15,Shipped,Planes,Germany,Small
2012,3286.49,2004-10-15,Shipped,Planes,USA,Medium
2013,2333.7,2004-11-01,Shipped,Planes,UK,Small
2014,2675.05,2004-11-12,Shipped,Planes,Italy,Small
2015,4361.4,2004-11-23,Shipped,Planes,Japan,Medium
2016,2018.58,2004-12-03,Shipped,Planes,UK,Small
2017,3710.98,2004-12-17,Shipped,Planes,Australia,Medium
2018,2847.0,2005-01-31,Shipped,Planes,Finland,Small
2019,3006.12,2005-03-01,Resolved,Planes,Spain,Medium
2020,2797.84,2005-03-30,Shipped,Planes,France,Small
2021,3843.2,2005-04-03,On Hold,Planes,USA,Medium
2022,1351.08,2005-05-10,Shipped,Planes,Italy,Small
2023,1689.03,2003-01-06,Shipped,Vintage Cars,USA,Small
2024,1654.56,2003-03-18,Shipped,Vintage Cars,UK,Small
2025,1528.58,2003-05-21,Shipped,Vintage Cars,USA,Small
2026,1013.48,2003-09-12,Shipped,Vintage Cars,USA,Small
2027,1442.26,2003-10-18,Shipped,Vintage Cars,USA,Small
2028,1163.05,2003-11-05,Shipped,Vintage Cars,Italy,Small
2029,971.98,2003-11-12,Shipped,Vintage Cars,USA,Small
2030,902.66,2003-11-21,Shipped,Vintage Cars,Australia,Small
2031,1295.97,2003-12-02,Shipped,Vintage Cars,USA,Small
2032,1534.72,2004-01-26,Shipped,Vintage Cars,Spain,Small
2033,1185.3,2004-03-02,Shipped,Vintage Cars,France,Small
2034,1698.78,2004-04-20,Shipped,Vintage Cars,USA,Small
2035,1381.05,2004-08-17,Shipped,Vintage Cars,Italy,Small
2036,1340.46,2004-09-01,Shipped,Vintage Cars,Singapore,Small
2037,965.04,2004-10-06,Shipped,Vintage Cars,Spain,Small
2038,1093.99,2004-10-21,Shipped,Vintage Cars,USA,Small
2039,3166.84,2004-11-17,Shipped,Vintage Cars,UK,Medium
2040,2143.68,2004-11-29,Shipped,Vintage Cars,USA,Small
2041,1717.64,2005-01-19,Shipped,Vintage Cars,USA,Small
2042,4086.29,2005-02-16,Shipped,Vintage Cars,Spain,Medium
2043,553.95,2005-04-22,Shipped,Vintage Cars,Japan,Small
2044,652.35,2005-05-29,In Process,Vintage Cars,Australia,Small
2045,2921.62,2003-01-31,Shipped,Classic Cars,Spain,Small
2046,5568.64,2003-04-04,Shipped,Classic Cars,USA,Medium
2047,1939.8,2003-06-03,Shipped,Classic Cars,USA,Small
2048,3784.8,2003-08-01,Shipped,Classic Cars,Finland,Medium
2049,2802.09,2003-09-25,Shipped,Classic Cars,Australia,Small
2050,2384.64,2003-10-22,Shipped,Classic Cars,Singapore,Small
2051,2915.66,2003-11-06,Shipped,Classic Cars,Italy,Small
2052,5795.72,2003-11-14,Shipped,Classic Cars,Spain,Medium
2053,3699.88,2003-11-25,Shipped,Classic Cars,USA,Medium
2054,2980.6,2003-12-09,Shipped,Classic Cars,USA,Small
2055,5032.74,2004-02-12,Shipped,Classic Cars,Ireland,Medium
2056,4737.15,2004-03-15,Shipped,Classic Cars,Germany,Medium
2057,6311.2,2004-05-05,Shipped,Classic Cars,Spain,Medium
2058,3070.54,2004-07-20,Shipped,Classic Cars,USA,Medium
2059,4797.39,2004-08-20,Shipped,Classic Cars,USA,Medium
2060,3832.38,2004-09-08,Shipped,Classic Cars,USA,Medium
2061,4641.48,2004-10-13,Shipped,Classic Cars,USA,Medium
2062,4000.26,2004-10-22,Shipped,Classic Cars,Denmark,Medium
2063,5325.76,2004-11-05,Shipped,Classic Cars,Norway,Medium
2064,4618.69,2004-11-20,Shipped,Classic Cars,France,Medium
2065,3182.97,2004-12-01,Shipped,Classic Cars,USA,Medium
2066,2603.04,2004-12-15,Shipped,Classic Cars,France,Small
2067,1408.96,2005-01-23,Shipped,Classic Cars,USA,Small
2068,1972.11,2005-02-22,Shipped,Classic Cars,Spain,Small
